id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score
9503,26.0,male,Master,120995.0,6,RENT,3.0,621
9504,21.0,male,Bachelor,120991.0,0,RENT,4.0,660
9505,23.0,female,Associate,68223.0,1,MORTGAGE,2.0,607
9506,23.0,male,Master,75097.0,1,MORTGAGE,3.0,535
9507,26.0,male,High School,121059.0,1,RENT,3.0,541
9508,25.0,male,Associate,75486.0,2,MORTGAGE,4.0,652
9509,22.0,male,Bachelor,75378.0,0,MORTGAGE,2.0,701
9510,23.0,female,Master,75339.0,0,MORTGAGE,4.0,619
9511,23.0,female,Associate,108167.0,1,RENT,3.0,552
9512,26.0,male,High School,75613.0,1,MORTGAGE,4.0,587
9513,24.0,male,High School,126786.0,0,RENT,3.0,660
9514,26.0,male,Bachelor,75477.0,4,MORTGAGE,4.0,660
9515,24.0,male,Associate,75108.0,1,MORTGAGE,2.0,643
9516,26.0,male,Master,98825.0,1,RENT,3.0,604
9517,24.0,male,Bachelor,130639.0,2,RENT,4.0,605
9518,26.0,male,High School,75602.0,2,MORTGAGE,3.0,519
9519,24.0,female,High School,132960.0,6,RENT,3.0,688
9520,25.0,male,Master,138879.0,5,RENT,4.0,701
9521,22.0,female,Bachelor,68400.0,0,MORTGAGE,2.0,676
9522,24.0,female,High School,140798.0,0,RENT,3.0,520
9523,22.0,female,Associate,75538.0,0,OWN,4.0,687
9524,22.0,male,Associate,130229.0,0,RENT,2.0,611
9525,25.0,male,High School,130905.0,1,RENT,3.0,666
9526,25.0,male,Bachelor,145316.0,1,RENT,3.0,619
9527,21.0,male,Associate,75895.0,0,MORTGAGE,4.0,648
9528,23.0,female,High School,76014.0,0,OWN,3.0,646
9529,26.0,female,Bachelor,75549.0,5,MORTGAGE,4.0,622
9530,23.0,male,Bachelor,145159.0,1,RENT,4.0,623
9531,25.0,male,Bachelor,148701.0,3,RENT,3.0,605
9532,25.0,male,High School,76142.0,4,OWN,4.0,690
9533,26.0,male,Master,151245.0,3,RENT,3.0,647
9534,23.0,male,Associate,152231.0,0,RENT,3.0,658
9535,23.0,female,High School,75520.0,4,MORTGAGE,4.0,623
9536,24.0,female,Bachelor,75557.0,2,MORTGAGE,4.0,713
9537,23.0,female,Associate,157085.0,0,RENT,3.0,675
9538,26.0,female,Associate,76194.0,3,MORTGAGE,3.0,652
9539,25.0,female,High School,163071.0,2,RENT,3.0,599
9540,23.0,male,Bachelor,75535.0,0,MORTGAGE,4.0,611
9541,22.0,male,Bachelor,68850.0,1,MORTGAGE,2.0,667
9542,22.0,male,Associate,68235.0,1,MORTGAGE,3.0,632
9543,24.0,male,High School,158984.0,3,RENT,2.0,610
9544,24.0,female,Bachelor,75777.0,0,MORTGAGE,2.0,670
9545,22.0,female,Bachelor,75908.0,0,MORTGAGE,2.0,621
9546,22.0,female,Master,75733.0,3,MORTGAGE,2.0,612
9547,25.0,male,Master,75876.0,2,MORTGAGE,3.0,682
9548,25.0,female,Master,76232.0,5,MORTGAGE,4.0,688
9549,26.0,female,Bachelor,221574.0,4,RENT,4.0,545
9550,22.0,male,Master,36987.0,0,RENT,2.0,674
9551,22.0,male,Associate,58675.0,1,RENT,2.0,497
9552,21.0,male,Associate,61010.0,0,RENT,2.0,520
9553,22.0,male,Associate,65707.0,1,RENT,3.0,615
9554,23.0,male,Bachelor,75779.0,0,MORTGAGE,2.0,661
9555,23.0,male,Master,94489.0,1,RENT,2.0,534
9556,24.0,female,High School,103040.0,2,RENT,2.0,672
9557,21.0,male,Associate,30619.0,0,RENT,3.0,662
9558,25.0,male,Associate,75915.0,0,MORTGAGE,2.0,587
9559,23.0,male,Master,36755.0,1,RENT,3.0,574
9560,21.0,female,Associate,75708.0,0,MORTGAGE,3.0,601
9561,21.0,female,Associate,75800.0,0,MORTGAGE,3.0,655
9562,23.0,male,Bachelor,76081.0,0,MORTGAGE,3.0,613
9563,26.0,female,Bachelor,68229.0,4,RENT,4.0,693
9564,24.0,female,Bachelor,73814.0,0,RENT,3.0,637
9565,26.0,male,Bachelor,75897.0,3,MORTGAGE,2.0,571
9566,22.0,male,High School,76278.0,0,MORTGAGE,3.0,604
9567,25.0,male,Associate,41571.0,4,RENT,4.0,714
9568,24.0,male,Master,76212.0,0,MORTGAGE,2.0,606
9569,26.0,male,High School,49089.0,4,RENT,4.0,602
9570,24.0,male,High School,50666.0,0,RENT,2.0,545
9571,23.0,male,High School,67176.0,1,RENT,3.0,607
9572,24.0,male,Bachelor,76342.0,1,MORTGAGE,3.0,651
9573,22.0,male,Associate,180773.0,0,RENT,3.0,669
9574,21.0,female,High School,31128.0,0,RENT,4.0,514
9575,23.0,female,Master,36719.0,0,RENT,4.0,623
9576,23.0,female,Bachelor,76087.0,0,MORTGAGE,3.0,674
9577,24.0,female,Bachelor,75843.0,4,OWN,2.0,654
9578,25.0,female,Associate,76241.0,2,MORTGAGE,3.0,586
9579,23.0,female,Associate,75593.0,0,MORTGAGE,3.0,589
9580,21.0,female,Bachelor,40285.0,0,RENT,2.0,664
9581,23.0,male,Master,75497.0,1,MORTGAGE,4.0,647
9582,22.0,male,Bachelor,76105.0,0,OWN,2.0,628
9583,25.0,male,Bachelor,85051.0,4,RENT,4.0,681
9584,24.0,female,High School,76318.0,2,MORTGAGE,2.0,559
9585,26.0,female,Master,76250.0,4,MORTGAGE,4.0,647
9586,23.0,female,High School,32326.0,0,RENT,4.0,678
9587,25.0,female,Associate,37091.0,5,RENT,3.0,590
9588,22.0,male,High School,55124.0,0,RENT,4.0,528
9589,21.0,female,Master,61188.0,0,RENT,4.0,651
9590,24.0,female,Master,100474.0,0,RENT,2.0,667
9591,22.0,male,High School,76495.0,0,MORTGAGE,4.0,590
9592,21.0,female,Master,76981.0,0,MORTGAGE,4.0,689
9593,22.0,female,Master,69272.0,0,MORTGAGE,2.0,591
9594,24.0,male,Master,69315.0,3,OWN,4.0,695
9595,25.0,male,High School,76914.0,1,MORTGAGE,2.0,553
9596,26.0,male,Associate,38324.0,2,RENT,3.0,572
9597,26.0,female,Bachelor,94070.0,0,RENT,3.0,496
9598,21.0,male,Bachelor,37370.0,0,RENT,3.0,651
9599,23.0,male,Bachelor,76565.0,2,MORTGAGE,2.0,617
9600,24.0,male,High School,76532.0,2,MORTGAGE,4.0,649
9601,24.0,female,Bachelor,38217.0,2,RENT,3.0,677
9602,21.0,male,Bachelor,39609.0,0,RENT,4.0,621
9603,25.0,female,High School,76555.0,0,MORTGAGE,4.0,639
9604,22.0,male,Bachelor,39300.0,0,RENT,4.0,642
9605,24.0,male,Bachelor,76693.0,3,MORTGAGE,3.0,666
9606,23.0,male,Bachelor,76498.0,1,MORTGAGE,2.0,580
9607,25.0,male,Bachelor,76266.0,6,MORTGAGE,3.0,640
9608,23.0,male,Bachelor,76889.0,3,MORTGAGE,2.0,722
9609,21.0,female,High School,76792.0,0,MORTGAGE,2.0,657
9610,25.0,female,Associate,42208.0,4,RENT,4.0,663
9611,25.0,male,Bachelor,76793.0,2,MORTGAGE,2.0,650
9612,24.0,male,Associate,43206.0,0,RENT,4.0,587
9613,23.0,female,Master,76761.0,0,MORTGAGE,4.0,649
9614,21.0,male,Bachelor,76226.0,0,MORTGAGE,4.0,627
9615,26.0,female,High School,44154.0,6,RENT,3.0,652
9616,25.0,male,Bachelor,44351.0,0,RENT,4.0,435
9617,22.0,male,Bachelor,76538.0,0,MORTGAGE,2.0,554
9618,23.0,female,High School,37277.0,0,RENT,3.0,599
9619,24.0,male,High School,44123.0,3,RENT,4.0,655
9620,23.0,male,Master,76532.0,0,MORTGAGE,4.0,690
9621,22.0,female,High School,50130.0,0,RENT,2.0,637
9622,22.0,female,Associate,76436.0,0,MORTGAGE,4.0,664
9623,22.0,male,Associate,76332.0,1,OWN,4.0,678
9624,22.0,male,Bachelor,76682.0,0,MORTGAGE,3.0,678
9625,22.0,male,Bachelor,76583.0,0,MORTGAGE,3.0,526
9626,26.0,male,Master,76771.0,3,MORTGAGE,2.0,668
9627,26.0,female,Associate,43529.0,4,RENT,4.0,685
9628,22.0,male,High School,76712.0,0,MORTGAGE,2.0,618
9629,22.0,male,High School,51336.0,0,RENT,4.0,636
9630,26.0,male,Associate,76965.0,0,MORTGAGE,3.0,574
9631,22.0,male,Bachelor,76747.0,0,MORTGAGE,4.0,547
9632,25.0,female,Bachelor,76652.0,3,MORTGAGE,2.0,590
9633,24.0,female,Bachelor,76408.0,2,MORTGAGE,4.0,618
9634,24.0,female,Bachelor,55060.0,1,RENT,3.0,676
9635,23.0,female,High School,47971.0,1,RENT,2.0,574
9636,21.0,male,Bachelor,76791.0,0,MORTGAGE,4.0,631
9637,26.0,male,Bachelor,57547.0,8,RENT,4.0,630
9638,22.0,male,Bachelor,76943.0,0,MORTGAGE,4.0,574
9639,26.0,female,Bachelor,58466.0,4,RENT,2.0,516
9640,26.0,female,High School,60388.0,5,RENT,3.0,707
9641,22.0,male,Master,76480.0,0,MORTGAGE,4.0,582
9642,25.0,male,Bachelor,61146.0,5,RENT,3.0,650
9643,26.0,male,High School,53808.0,3,RENT,3.0,611
9644,26.0,male,High School,62736.0,2,RENT,3.0,548
9645,22.0,male,Master,62955.0,0,RENT,3.0,625
9646,26.0,male,Master,63756.0,3,RENT,2.0,699
9647,24.0,male,Master,76719.0,2,OWN,4.0,684
9648,23.0,male,Associate,63560.0,3,RENT,3.0,649
9649,23.0,male,High School,56709.0,2,RENT,3.0,623
9650,22.0,male,High School,76864.0,0,MORTGAGE,4.0,628
9651,22.0,female,High School,76706.0,0,MORTGAGE,2.0,500
9652,24.0,male,High School,76450.0,0,MORTGAGE,3.0,623
9653,26.0,male,High School,59862.0,4,RENT,4.0,649
9654,25.0,female,High School,76499.0,2,MORTGAGE,4.0,652
9655,25.0,male,Associate,76678.0,4,MORTGAGE,3.0,685
9656,25.0,female,Associate,67099.0,4,RENT,3.0,677
9657,22.0,female,High School,67194.0,0,RENT,2.0,691
9658,25.0,female,High School,76644.0,1,MORTGAGE,2.0,666
9659,26.0,female,Master,66649.0,1,RENT,3.0,603
9660,26.0,female,Bachelor,76926.0,8,MORTGAGE,4.0,633
9661,23.0,female,Master,68270.0,2,RENT,2.0,657
9662,24.0,female,Bachelor,76545.0,2,MORTGAGE,4.0,676
9663,22.0,female,High School,76659.0,3,MORTGAGE,2.0,619
9664,24.0,male,High School,76434.0,1,MORTGAGE,4.0,670
9665,25.0,male,Bachelor,72839.0,0,RENT,3.0,640
9666,23.0,male,High School,72742.0,0,RENT,3.0,614
9667,26.0,male,Associate,76927.0,2,MORTGAGE,4.0,641
9668,25.0,female,Master,73040.0,2,RENT,2.0,678
9669,24.0,male,Associate,69465.0,2,MORTGAGE,4.0,635
9670,24.0,female,Bachelor,76449.0,1,MORTGAGE,3.0,680
9671,25.0,female,Master,76532.0,3,MORTGAGE,2.0,664
9672,24.0,female,Master,73172.0,4,RENT,3.0,650
9673,26.0,male,Bachelor,76432.0,4,MORTGAGE,4.0,523
9674,26.0,male,Associate,76553.0,4,MORTGAGE,3.0,560
9675,22.0,male,Bachelor,75468.0,0,RENT,2.0,663
9676,22.0,female,Master,77217.0,0,MORTGAGE,3.0,656
9677,23.0,male,Bachelor,76620.0,2,MORTGAGE,2.0,652
9678,22.0,female,High School,75149.0,0,RENT,4.0,620
9679,26.0,male,High School,76630.0,3,OWN,2.0,660
9680,23.0,male,Bachelor,76898.0,0,MORTGAGE,2.0,628
9681,25.0,male,Associate,76913.0,0,MORTGAGE,4.0,640
9682,23.0,male,Associate,76901.0,1,OTHER,4.0,667
9683,26.0,male,Master,78904.0,5,RENT,3.0,678
9684,24.0,male,Associate,80056.0,3,RENT,2.0,667
9685,23.0,male,High School,73967.0,0,RENT,2.0,627
9686,24.0,female,High School,82650.0,1,RENT,3.0,610
9687,26.0,male,Bachelor,83883.0,4,RENT,2.0,643
9688,25.0,female,Associate,77216.0,3,MORTGAGE,4.0,633
9689,22.0,male,Associate,76758.0,0,MORTGAGE,2.0,646
9690,26.0,male,Master,77099.0,4,OWN,3.0,658
9691,22.0,male,Bachelor,89395.0,0,RENT,4.0,558
9692,24.0,male,Bachelor,90735.0,1,RENT,4.0,701
9693,25.0,male,Bachelor,95135.0,1,RENT,3.0,536
9694,26.0,female,High School,109200.0,4,RENT,2.0,679
9695,24.0,female,Master,121067.0,4,RENT,4.0,583
9696,22.0,male,High School,77492.0,0,MORTGAGE,3.0,655
9697,22.0,female,Master,77488.0,0,MORTGAGE,2.0,625
9698,23.0,male,Master,157134.0,3,RENT,4.0,612
9699,23.0,male,High School,121749.0,2,RENT,2.0,600
9700,26.0,female,Master,169055.0,4,RENT,2.0,703
9701,26.0,male,Bachelor,22670.0,2,RENT,3.0,678
9702,23.0,female,Bachelor,22364.0,0,RENT,3.0,644
9703,24.0,female,High School,77283.0,0,MORTGAGE,2.0,501
9704,25.0,male,Bachelor,22772.0,2,RENT,2.0,580
9705,26.0,female,High School,23885.0,2,RENT,2.0,637
9706,23.0,male,Master,77189.0,2,MORTGAGE,3.0,647
9707,22.0,male,Bachelor,77282.0,0,OWN,2.0,589
9708,24.0,male,Associate,69920.0,0,MORTGAGE,2.0,616
9709,25.0,male,Bachelor,77133.0,2,MORTGAGE,3.0,615
9710,22.0,male,Master,77191.0,0,MORTGAGE,4.0,570
9711,22.0,female,Master,51578.0,0,RENT,2.0,673
9712,26.0,male,Master,44244.0,6,RENT,2.0,576
9713,23.0,male,Master,80422.0,0,RENT,4.0,681
9714,26.0,female,High School,77646.0,5,MORTGAGE,3.0,593
9715,25.0,female,Master,39389.0,3,RENT,2.0,698
9716,22.0,female,Bachelor,77438.0,1,MORTGAGE,4.0,614
9717,24.0,male,High School,77959.0,5,MORTGAGE,3.0,691
9718,22.0,female,High School,77409.0,0,MORTGAGE,4.0,648
9719,25.0,female,High School,66783.0,4,RENT,3.0,620
9720,24.0,female,Associate,77706.0,3,MORTGAGE,4.0,628
9721,23.0,female,Associate,70673.0,0,MORTGAGE,4.0,656
9722,26.0,male,High School,77774.0,1,MORTGAGE,2.0,552
9723,26.0,male,High School,37413.0,3,RENT,4.0,643
9724,22.0,male,Bachelor,48821.0,0,RENT,2.0,658
9725,26.0,male,Associate,77718.0,2,MORTGAGE,3.0,561
9726,24.0,female,Bachelor,78041.0,1,MORTGAGE,2.0,663
9727,25.0,male,High School,114810.0,7,RENT,2.0,616
9728,22.0,female,Associate,77569.0,1,MORTGAGE,2.0,649
9729,23.0,female,Master,73746.0,0,RENT,4.0,613
9730,24.0,male,Master,77788.0,1,OWN,4.0,670
9731,22.0,female,Bachelor,83908.0,0,RENT,3.0,699
9732,25.0,female,High School,51465.0,4,RENT,2.0,676
9733,23.0,male,Bachelor,34772.0,2,RENT,2.0,615
9734,23.0,female,High School,77666.0,0,MORTGAGE,2.0,625
9735,24.0,male,Associate,77871.0,1,MORTGAGE,3.0,639
9736,25.0,male,High School,77942.0,4,MORTGAGE,2.0,507
9737,22.0,female,Associate,77898.0,1,MORTGAGE,3.0,641
9738,23.0,male,Associate,77850.0,0,MORTGAGE,2.0,635
9739,22.0,male,Bachelor,77709.0,0,OWN,4.0,608
9740,22.0,female,Associate,77402.0,0,MORTGAGE,4.0,561
9741,24.0,male,Associate,77789.0,0,MORTGAGE,3.0,590
9742,22.0,male,Bachelor,77563.0,0,MORTGAGE,3.0,699
9743,24.0,female,Master,35851.0,0,RENT,2.0,645
9744,24.0,male,Bachelor,78341.0,2,MORTGAGE,2.0,567
9745,23.0,female,Associate,77616.0,0,MORTGAGE,4.0,598
9746,21.0,female,Associate,77900.0,0,OWN,3.0,689
9747,25.0,male,High School,180796.0,3,RENT,4.0,654
9748,24.0,male,Bachelor,77660.0,5,MORTGAGE,3.0,497
9749,25.0,male,Bachelor,77909.0,0,MORTGAGE,2.0,623
9750,24.0,female,High School,77633.0,1,MORTGAGE,4.0,603
9751,22.0,male,Associate,77669.0,0,MORTGAGE,4.0,661
9752,26.0,male,Associate,78025.0,2,MORTGAGE,3.0,657
9753,22.0,male,Associate,56033.0,1,RENT,2.0,532
9754,22.0,male,High School,77496.0,0,MORTGAGE,3.0,590
9755,22.0,male,High School,78015.0,0,MORTGAGE,3.0,625
9756,23.0,female,Bachelor,22871.0,0,RENT,3.0,642
9757,23.0,female,Bachelor,77874.0,0,MORTGAGE,3.0,534
9758,21.0,male,Associate,25013.0,0,RENT,4.0,590
9759,22.0,male,Bachelor,26752.0,0,RENT,4.0,592
9760,22.0,female,High School,29659.0,3,RENT,2.0,595
9761,25.0,male,Bachelor,31106.0,0,RENT,2.0,549
9762,22.0,male,Associate,77743.0,0,MORTGAGE,4.0,629
9763,24.0,female,High School,78243.0,0,MORTGAGE,3.0,659
9764,24.0,female,Bachelor,30741.0,3,RENT,2.0,536
9765,22.0,male,Associate,31540.0,2,RENT,4.0,600
9766,24.0,male,Associate,77576.0,0,MORTGAGE,4.0,672
9767,22.0,male,Master,32245.0,1,RENT,2.0,602
9768,22.0,male,Bachelor,31907.0,0,RENT,4.0,520
9769,26.0,male,Master,78149.0,0,MORTGAGE,2.0,611
9770,24.0,male,Associate,32995.0,3,RENT,3.0,639
9771,24.0,male,Associate,77671.0,1,MORTGAGE,4.0,600
9772,22.0,male,High School,77534.0,2,MORTGAGE,4.0,514
9773,21.0,male,High School,33101.0,0,RENT,4.0,577
9774,26.0,female,High School,70693.0,6,MORTGAGE,4.0,672
9775,23.0,male,Associate,70736.0,2,MORTGAGE,3.0,626
9776,23.0,male,Bachelor,33367.0,4,RENT,4.0,604
9777,23.0,male,Master,34208.0,0,RENT,3.0,595
9778,22.0,male,Bachelor,35572.0,0,RENT,2.0,709
9779,22.0,male,Associate,37156.0,1,RENT,4.0,691
9780,25.0,female,High School,36659.0,1,RENT,4.0,672
9781,22.0,female,High School,36876.0,0,RENT,3.0,641
9782,21.0,male,High School,36933.0,0,RENT,2.0,625
9783,26.0,male,Master,36753.0,3,RENT,2.0,678
9784,26.0,female,Master,78435.0,4,MORTGAGE,2.0,679
9785,22.0,male,Associate,77960.0,4,MORTGAGE,3.0,622
9786,26.0,male,Associate,78063.0,4,MORTGAGE,2.0,520
9787,22.0,male,Bachelor,78055.0,0,MORTGAGE,4.0,687
9788,23.0,male,Associate,37326.0,0,RENT,4.0,533
9789,24.0,female,High School,38298.0,5,RENT,4.0,631
9790,23.0,female,Master,78491.0,0,MORTGAGE,4.0,710
9791,23.0,female,Master,78423.0,0,MORTGAGE,2.0,635
9792,23.0,male,Associate,78861.0,1,MORTGAGE,2.0,572
9793,24.0,female,Master,78322.0,3,MORTGAGE,2.0,694
9794,25.0,female,Bachelor,78690.0,0,OWN,4.0,692
9795,23.0,male,Bachelor,78232.0,1,MORTGAGE,4.0,591
9796,21.0,male,Bachelor,78529.0,2,MORTGAGE,2.0,687
9797,21.0,female,Bachelor,40638.0,1,RENT,3.0,538
9798,22.0,male,Associate,40340.0,0,RENT,4.0,633
9799,25.0,female,Associate,40006.0,6,RENT,3.0,604
9800,25.0,male,High School,40391.0,2,RENT,2.0,652
9801,21.0,male,Bachelor,41392.0,0,RENT,4.0,652
9802,22.0,male,Associate,41458.0,2,RENT,4.0,609
9803,24.0,male,Master,42096.0,2,RENT,4.0,701
9804,24.0,female,Bachelor,78468.0,0,MORTGAGE,4.0,592
9805,24.0,male,High School,41953.0,3,RENT,3.0,633
9806,26.0,female,Associate,42236.0,1,RENT,2.0,680
9807,23.0,male,Bachelor,35477.0,0,RENT,2.0,720
9808,26.0,female,Master,78644.0,4,MORTGAGE,2.0,640
9809,25.0,male,Associate,78820.0,2,MORTGAGE,2.0,606
9810,21.0,male,Bachelor,42862.0,1,RENT,3.0,637
9811,26.0,male,High School,78533.0,3,MORTGAGE,4.0,674
9812,22.0,male,Master,35663.0,0,RENT,2.0,579
9813,23.0,female,Bachelor,78649.0,0,MORTGAGE,2.0,591
9814,23.0,female,Associate,43966.0,3,RENT,2.0,575
9815,24.0,male,High School,78451.0,1,MORTGAGE,3.0,652
9816,23.0,female,High School,44298.0,1,RENT,3.0,645
9817,23.0,female,High School,78500.0,0,MORTGAGE,2.0,652
9818,26.0,male,Bachelor,79017.0,4,OWN,4.0,618
9819,22.0,male,Associate,71724.0,0,MORTGAGE,2.0,701
9820,22.0,female,High School,44100.0,0,RENT,2.0,478
9821,24.0,female,Master,36842.0,4,RENT,3.0,530
9822,26.0,male,Master,78805.0,1,MORTGAGE,3.0,628
9823,26.0,female,Bachelor,78936.0,4,MORTGAGE,4.0,657
9824,26.0,female,Associate,79386.0,4,MORTGAGE,2.0,656
9825,26.0,male,Bachelor,79065.0,5,OWN,3.0,584
9826,22.0,male,Bachelor,78829.0,1,MORTGAGE,2.0,699
9827,26.0,male,Master,79112.0,6,MORTGAGE,4.0,670
9828,26.0,male,High School,37021.0,0,RENT,4.0,608
9829,23.0,male,High School,44505.0,3,RENT,4.0,605
9830,23.0,male,Associate,79056.0,0,MORTGAGE,4.0,679
9831,21.0,male,Master,44333.0,0,RENT,2.0,635
9832,25.0,male,Bachelor,71604.0,4,MORTGAGE,3.0,673
9833,24.0,male,High School,45499.0,6,RENT,2.0,551
9834,26.0,female,Master,79279.0,4,MORTGAGE,3.0,700
9835,22.0,female,High School,46043.0,0,RENT,4.0,676
9836,24.0,female,High School,79182.0,3,MORTGAGE,4.0,591
9837,23.0,male,Bachelor,78953.0,2,MORTGAGE,4.0,694
9838,25.0,male,Master,78691.0,0,MORTGAGE,4.0,606
9839,23.0,male,High School,79049.0,0,OWN,2.0,612
9840,23.0,female,High School,78658.0,0,MORTGAGE,3.0,608
9841,24.0,male,High School,46940.0,0,RENT,2.0,614
9842,22.0,male,Bachelor,47094.0,0,RENT,2.0,634
9843,23.0,female,High School,40901.0,1,RENT,4.0,656
9844,23.0,female,High School,48853.0,0,RENT,3.0,573
9845,24.0,male,Associate,41939.0,0,RENT,2.0,591
9846,26.0,female,Bachelor,79031.0,7,MORTGAGE,2.0,600
9847,24.0,male,Bachelor,49020.0,0,RENT,4.0,707
9848,22.0,female,Associate,49292.0,0,RENT,4.0,598
9849,24.0,female,High School,79062.0,1,MORTGAGE,3.0,569
9850,23.0,female,Associate,49059.0,4,RENT,3.0,569
9851,23.0,female,Bachelor,48658.0,0,RENT,2.0,591
9852,23.0,female,Bachelor,41640.0,0,RENT,4.0,720
9853,24.0,female,High School,78617.0,4,MORTGAGE,2.0,652
9854,22.0,female,High School,79142.0,0,MORTGAGE,2.0,671
9855,25.0,female,Master,48842.0,4,RENT,2.0,635
9856,26.0,female,Master,79010.0,4,MORTGAGE,2.0,673
9857,23.0,male,High School,78531.0,0,MORTGAGE,3.0,618
9858,24.0,female,Bachelor,78972.0,1,MORTGAGE,3.0,672
9859,23.0,female,Master,43461.0,0,RENT,2.0,615
9860,24.0,male,Master,79214.0,1,MORTGAGE,2.0,634
9861,24.0,male,Bachelor,78831.0,3,MORTGAGE,4.0,574
9862,25.0,female,Associate,71942.0,5,MORTGAGE,2.0,630
9863,26.0,male,Associate,79089.0,3,MORTGAGE,2.0,525
9864,21.0,male,Bachelor,79097.0,0,MORTGAGE,3.0,608
9865,23.0,male,High School,51607.0,1,RENT,4.0,661
9866,24.0,female,Bachelor,79005.0,0,MORTGAGE,2.0,641
9867,21.0,female,High School,78958.0,0,MORTGAGE,3.0,646
9868,23.0,female,Master,51512.0,1,RENT,4.0,712
9869,23.0,female,High School,79266.0,1,MORTGAGE,4.0,649
9870,21.0,female,High School,44501.0,0,RENT,2.0,576
9871,26.0,female,Bachelor,52489.0,5,RENT,2.0,558
9872,25.0,male,High School,52439.0,2,RENT,4.0,645
9873,24.0,female,Bachelor,79198.0,1,MORTGAGE,2.0,620
9874,26.0,male,High School,78877.0,2,MORTGAGE,3.0,584
9875,26.0,male,Bachelor,52585.0,6,RENT,4.0,727
9876,22.0,female,High School,52446.0,1,RENT,4.0,630
9877,23.0,female,Bachelor,78931.0,3,MORTGAGE,4.0,659
9878,23.0,male,Associate,52715.0,0,RENT,3.0,657
9879,24.0,male,Master,78991.0,0,MORTGAGE,4.0,594
9880,26.0,female,Bachelor,53994.0,3,RENT,2.0,688
9881,25.0,male,Bachelor,53651.0,1,RENT,3.0,628
9882,25.0,male,High School,53946.0,3,RENT,3.0,512
9883,25.0,male,Master,54423.0,0,RENT,4.0,523
9884,23.0,male,Associate,55008.0,0,RENT,2.0,632
9885,25.0,male,Associate,78765.0,2,MORTGAGE,2.0,653
9886,22.0,male,Bachelor,54879.0,0,RENT,3.0,596
9887,23.0,female,Bachelor,55153.0,2,RENT,3.0,591
9888,21.0,male,High School,55000.0,3,RENT,3.0,659
9889,22.0,female,High School,54910.0,1,RENT,3.0,654
9890,22.0,male,Master,78714.0,0,MORTGAGE,4.0,624
9891,23.0,male,Bachelor,79229.0,4,MORTGAGE,4.0,712
9892,26.0,female,Associate,78857.0,2,OWN,2.0,633
9893,22.0,male,Master,55101.0,1,RENT,4.0,551
9894,26.0,male,Master,71759.0,0,MORTGAGE,2.0,653
9895,26.0,male,High School,54637.0,3,RENT,2.0,703
9896,22.0,male,High School,54929.0,0,RENT,4.0,598
9897,26.0,male,Associate,78723.0,5,MORTGAGE,4.0,642
9898,25.0,female,Associate,48281.0,6,RENT,4.0,613
9899,23.0,male,Associate,78862.0,0,MORTGAGE,4.0,650
9900,24.0,male,Bachelor,78869.0,1,OWN,2.0,603
9901,23.0,female,Bachelor,79200.0,0,MORTGAGE,3.0,528
9902,23.0,male,Associate,79348.0,2,MORTGAGE,3.0,662
9903,24.0,female,High School,56466.0,0,RENT,3.0,625
9904,26.0,male,Doctorate,56282.0,3,RENT,3.0,681
9905,24.0,male,Bachelor,56442.0,0,RENT,3.0,595
9906,23.0,male,Associate,56322.0,2,RENT,3.0,621
9907,25.0,female,High School,57087.0,1,RENT,3.0,564
9908,24.0,male,Associate,56838.0,6,RENT,4.0,647
9909,25.0,female,High School,57431.0,4,RENT,3.0,501
9910,22.0,male,Master,58424.0,0,RENT,4.0,625
9911,23.0,female,High School,78819.0,2,MORTGAGE,4.0,605
9912,22.0,female,Associate,58958.0,3,RENT,2.0,652
9913,22.0,male,High School,78838.0,0,OWN,4.0,626
9914,26.0,female,Bachelor,79036.0,2,MORTGAGE,2.0,655
9915,26.0,male,Bachelor,58585.0,6,RENT,3.0,626
9916,25.0,male,Bachelor,58749.0,3,RENT,2.0,658
9917,22.0,male,High School,60358.0,0,RENT,4.0,586
9918,24.0,female,Bachelor,78637.0,6,MORTGAGE,3.0,558
9919,25.0,female,Bachelor,60739.0,5,RENT,3.0,675
9920,25.0,female,Bachelor,78767.0,4,MORTGAGE,4.0,703
9921,24.0,female,Associate,78918.0,4,MORTGAGE,2.0,640
9922,26.0,male,Bachelor,79393.0,4,MORTGAGE,3.0,614
9923,20.0,male,Associate,78837.0,0,MORTGAGE,2.0,598
9924,23.0,male,High School,60893.0,0,RENT,4.0,692
9925,26.0,male,Associate,60633.0,4,RENT,4.0,579
9926,26.0,female,Associate,61171.0,2,RENT,3.0,540
9927,26.0,male,Associate,62335.0,5,RENT,2.0,554
9928,24.0,female,Bachelor,78714.0,0,MORTGAGE,3.0,611
9929,23.0,male,Associate,78722.0,3,MORTGAGE,2.0,651
9930,25.0,female,Associate,79138.0,4,MORTGAGE,2.0,680
9931,24.0,female,High School,78658.0,2,MORTGAGE,3.0,624
9932,23.0,female,Bachelor,62086.0,1,RENT,2.0,575
9933,24.0,female,Associate,62062.0,3,RENT,3.0,687
9934,22.0,male,Bachelor,62469.0,2,RENT,4.0,573
9935,23.0,male,Bachelor,78832.0,2,MORTGAGE,3.0,641
9936,26.0,female,High School,62338.0,1,RENT,2.0,566
9937,23.0,male,High School,78915.0,0,MORTGAGE,4.0,677
