person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status,rate_x_pct_income,loan_burden,has_prev_defaults
22.0,male,Bachelor,61545.0,0,RENT,3.0,663,7500.0,DEBTCONSOLIDATION,13.22,0.12,Yes,0,1.5864,0.138,1
26.0,female,Associate,62230.0,5,MORTGAGE,3.0,597,13000.0,MEDICAL,15.33,0.21,No,1,3.2193,0.2409,0
22.0,male,Associate,62262.0,0,RENT,2.0,682,7500.0,PERSONAL,5.99,0.12,Yes,0,0.7188,0.1277,1
22.0,female,Associate,69519.0,0,MORTGAGE,3.0,597,11400.0,EDUCATION,12.53,0.16,Yes,0,2.0048,0.1845,1
22.0,female,Associate,62377.0,0,RENT,4.0,589,7500.0,EDUCATION,11.01,0.12,Yes,0,1.3212,0.1335,1
23.0,male,Master,63662.0,3,RENT,2.0,690,7500.0,VENTURE,10.38,0.12,No,0,1.2456,0.13,0
25.0,male,High School,64975.0,3,RENT,4.0,639,7500.0,EDUCATION,10.39,0.12,Yes,0,1.2468,0.1274,1
24.0,male,Bachelor,66779.0,3,RENT,3.0,663,7500.0,EDUCATION,6.03,0.11,Yes,0,0.6633,0.1191,1
24.0,female,Bachelor,61977.0,1,MORTGAGE,3.0,624,12000.0,DEBTCONSOLIDATION,11.01,0.19,No,1,2.0919,0.2149,0
22.0,male,Associate,66744.0,0,RENT,2.0,574,7500.0,DEBTCONSOLIDATION,6.03,0.11,Yes,0,0.6633,0.1191,1
26.0,male,High School,69420.0,1,MORTGAGE,3.0,616,2500.0,VENTURE,11.58,0.04,No,0,0.4632,0.0402,0
24.0,male,Bachelor,69251.0,3,OWN,4.0,700,9000.0,EDUCATION,8.0,0.13,No,0,1.04,0.1404,0
21.0,male,Bachelor,67144.0,0,RENT,2.0,691,7500.0,EDUCATION,7.88,0.11,Yes,0,0.8668,0.1205,1
24.0,male,Master,69454.0,2,MORTGAGE,3.0,680,5500.0,VENTURE,8.0,0.08,No,0,0.64,0.0855,0
23.0,male,Master,69409.0,0,OWN,3.0,699,4200.0,EDUCATION,10.51,0.06,Yes,0,0.6306,0.0669,1
24.0,male,Bachelor,66430.0,4,RENT,2.0,590,7500.0,HOMEIMPROVEMENT,12.53,0.11,No,0,1.3783,0.127,0
25.0,female,Associate,69364.0,2,OWN,4.0,619,2000.0,MEDICAL,8.63,0.01,No,0,0.0863,0.0313,0
22.0,female,Master,69508.0,1,MORTGAGE,2.0,581,24000.0,EDUCATION,9.01,0.36,Yes,0,3.2436,0.3764,1
25.0,female,Associate,69811.0,3,MORTGAGE,4.0,644,7250.0,VENTURE,10.59,0.1,Yes,0,1.059,0.1148,1
26.0,female,Associate,69455.0,2,MORTGAGE,2.0,610,6000.0,DEBTCONSOLIDATION,6.17,0.09,Yes,0,0.5553,0.0917,1
23.0,male,High School,69181.0,2,RENT,4.0,684,7500.0,EDUCATION,11.97,0.11,Yes,0,1.3167,0.1214,1
23.0,male,High School,69927.0,0,RENT,3.0,583,7500.0,MEDICAL,13.85,0.11,Yes,0,1.5235,0.1221,1
26.0,male,Master,69592.0,3,OWN,4.0,675,2000.0,VENTURE,15.23,0.02,Yes,0,0.3046,0.0331,1
22.0,male,Associate,63872.0,0,RENT,4.0,664,7500.0,HOMEIMPROVEMENT,11.01,0.12,No,1,1.3212,0.1304,0
25.0,female,Master,69514.0,1,MORTGAGE,4.0,659,24000.0,MEDICAL,10.99,0.36,Yes,0,3.9564,0.3832,1
23.0,male,Associate,69804.0,2,MORTGAGE,3.0,588,17450.0,VENTURE,6.62,0.25,Yes,0,1.655,0.2665,1
21.0,male,Associate,69942.0,0,MORTGAGE,3.0,622,8000.0,MEDICAL,7.49,0.11,No,0,0.8239,0.1229,0
23.0,female,Bachelor,71934.0,0,RENT,2.0,672,7500.0,EDUCATION,6.54,0.1,Yes,0,0.654,0.1111,1
25.0,male,Associate,64591.0,3,RENT,4.0,610,7500.0,MEDICAL,12.92,0.12,No,1,1.5504,0.1311,0
21.0,female,High School,69826.0,0,MORTGAGE,2.0,626,8000.0,DEBTCONSOLIDATION,6.03,0.11,Yes,0,0.6633,0.1215,1
22.0,female,Bachelor,69730.0,0,MORTGAGE,3.0,569,7500.0,DEBTCONSOLIDATION,7.51,0.11,Yes,0,0.8261,0.1156,1
25.0,male,Associate,69543.0,0,MORTGAGE,2.0,591,2400.0,EDUCATION,7.49,0.03,Yes,0,0.2247,0.0371,1
22.0,female,Bachelor,69709.0,3,MORTGAGE,2.0,631,7000.0,EDUCATION,7.51,0.1,Yes,0,0.751,0.108,1
25.0,female,High School,72769.0,2,RENT,2.0,564,7500.0,MEDICAL,14.27,0.1,Yes,0,1.427,0.1178,1
22.0,female,High School,69883.0,0,MORTGAGE,3.0,572,9000.0,EDUCATION,15.58,0.13,Yes,0,2.0254,0.1489,1
22.0,male,Associate,73335.0,0,RENT,3.0,604,7500.0,MEDICAL,9.99,0.1,Yes,0,0.999,0.1125,1
23.0,male,Bachelor,72973.0,4,RENT,2.0,521,7500.0,PERSONAL,7.66,0.1,Yes,0,0.766,0.1107,1
25.0,female,Associate,69867.0,4,MORTGAGE,2.0,638,8475.0,DEBTCONSOLIDATION,6.99,0.12,Yes,0,0.8388,0.1298,1
22.0,female,Bachelor,70049.0,0,MORTGAGE,3.0,535,10500.0,EDUCATION,7.75,0.15,Yes,0,1.1625,0.1615,1
24.0,male,Bachelor,69858.0,0,MORTGAGE,3.0,631,4000.0,PERSONAL,6.76,0.06,No,0,0.4056,0.0611,0
22.0,male,Bachelor,72912.0,0,RENT,3.0,666,7500.0,PERSONAL,6.17,0.1,No,0,0.617,0.1092,0
22.0,male,Bachelor,73120.0,1,RENT,4.0,635,7500.0,VENTURE,11.01,0.1,Yes,0,1.101,0.1139,1
23.0,male,Bachelor,69575.0,0,MORTGAGE,2.0,639,14075.0,EDUCATION,9.91,0.2,Yes,0,1.982,0.2223,1
23.0,female,Master,72944.0,1,RENT,2.0,621,7500.0,VENTURE,9.07,0.1,Yes,0,0.907,0.1121,1
21.0,male,Bachelor,70028.0,0,MORTGAGE,3.0,658,4000.0,VENTURE,7.9,0.06,Yes,0,0.474,0.0616,1
22.0,female,Associate,72774.0,0,RENT,4.0,574,7500.0,EDUCATION,11.34,0.1,Yes,0,1.134,0.1147,1
21.0,female,High School,73858.0,0,RENT,2.0,508,7500.0,EDUCATION,10.39,0.1,Yes,0,1.039,0.1121,1
26.0,female,High School,78020.0,2,RENT,3.0,584,7500.0,DEBTCONSOLIDATION,9.83,0.1,Yes,0,0.983,0.1056,1
25.0,female,Bachelor,70001.0,3,MORTGAGE,3.0,683,12275.0,MEDICAL,11.01,0.18,No,0,1.9818,0.1947,0
26.0,male,Associate,70140.0,3,MORTGAGE,3.0,606,7750.0,DEBTCONSOLIDATION,6.76,0.11,Yes,0,0.7436,0.118,1
25.0,male,Bachelor,62820.0,3,OTHER,2.0,642,13000.0,MEDICAL,16.07,0.21,No,1,3.3747,0.2402,0
26.0,female,High School,80213.0,5,RENT,2.0,658,7500.0,EDUCATION,6.62,0.09,Yes,0,0.5958,0.0997,1
25.0,male,Bachelor,81561.0,2,RENT,4.0,641,7500.0,MEDICAL,12.18,0.09,Yes,0,1.0962,0.1032,1
23.0,male,High School,69984.0,1,MORTGAGE,3.0,623,9000.0,DEBTCONSOLIDATION,6.54,0.13,Yes,0,0.8502,0.137,1
23.0,female,High School,69814.0,0,MORTGAGE,2.0,642,10000.0,PERSONAL,8.59,0.14,No,0,1.2026,0.1555,0
26.0,male,Master,69762.0,1,MORTGAGE,4.0,650,3500.0,DEBTCONSOLIDATION,5.42,0.05,No,0,0.271,0.0529,0
22.0,male,High School,69934.0,0,MORTGAGE,3.0,642,21000.0,MEDICAL,11.48,0.3,Yes,0,3.444,0.3348,1
22.0,male,High School,81927.0,0,RENT,2.0,697,7500.0,VENTURE,9.76,0.09,Yes,0,0.8784,0.1005,1
24.0,male,Bachelor,82669.0,0,RENT,2.0,690,7500.0,PERSONAL,11.99,0.09,No,0,1.0791,0.1016,0
23.0,male,High School,82652.0,1,RENT,3.0,596,7500.0,EDUCATION,11.49,0.09,Yes,0,1.0341,0.1012,1
24.0,female,Bachelor,70120.0,6,MORTGAGE,3.0,560,10500.0,HOMEIMPROVEMENT,6.62,0.15,Yes,0,0.993,0.1597,1
26.0,male,Bachelor,70412.0,5,MORTGAGE,3.0,660,2000.0,MEDICAL,12.42,0.03,Yes,0,0.3726,0.0319,1
23.0,male,Bachelor,70072.0,0,MORTGAGE,4.0,645,10000.0,DEBTCONSOLIDATION,6.03,0.14,No,0,0.8442,0.1513,0
22.0,male,High School,70223.0,0,OWN,3.0,650,6500.0,VENTURE,7.49,0.09,Yes,0,0.6741,0.0995,1
22.0,male,Bachelor,69954.0,1,OWN,3.0,658,2000.0,EDUCATION,5.99,0.02,Yes,0,0.1198,0.0303,1
23.0,male,High School,63184.0,0,MORTGAGE,3.0,625,4800.0,PERSONAL,10.99,0.08,No,1,0.8792,0.0843,0
24.0,female,High School,70014.0,1,MORTGAGE,4.0,662,3300.0,HOMEIMPROVEMENT,5.42,0.05,No,0,0.271,0.0497,0
23.0,male,Associate,76221.0,1,RENT,4.0,579,7500.0,HOMEIMPROVEMENT,11.97,0.1,No,1,1.197,0.1102,0
22.0,male,Master,70409.0,0,MORTGAGE,3.0,576,6000.0,VENTURE,10.74,0.09,Yes,0,0.9666,0.0944,1
24.0,female,Master,70387.0,0,MORTGAGE,2.0,573,6500.0,VENTURE,11.01,0.09,Yes,0,0.9909,0.1025,1
24.0,female,Bachelor,85221.0,6,RENT,2.0,671,7500.0,VENTURE,7.49,0.09,Yes,0,0.6741,0.0946,1
23.0,male,High School,77774.0,0,RENT,3.0,641,7500.0,HOMEIMPROVEMENT,13.55,0.1,No,1,1.355,0.1095,0
22.0,male,Master,70441.0,3,MORTGAGE,2.0,661,6000.0,PERSONAL,10.0,0.09,Yes,0,0.9,0.0937,1
22.0,male,Master,70317.0,1,MORTGAGE,2.0,640,4000.0,DEBTCONSOLIDATION,11.01,0.06,Yes,0,0.6606,0.0631,1
23.0,male,Master,70089.0,1,MORTGAGE,2.0,564,4000.0,DEBTCONSOLIDATION,5.42,0.06,Yes,0,0.3252,0.0602,1
23.0,female,High School,69887.0,1,MORTGAGE,3.0,648,5000.0,PERSONAL,5.79,0.07,No,0,0.4053,0.0757,0
21.0,male,High School,87829.0,0,RENT,3.0,516,7500.0,EDUCATION,13.22,0.09,No,0,1.1898,0.0967,0
23.0,female,Associate,70216.0,0,MORTGAGE,3.0,616,4000.0,DEBTCONSOLIDATION,11.01,0.06,No,0,0.6606,0.0632,0
22.0,female,High School,87472.0,0,RENT,3.0,646,7500.0,EDUCATION,11.41,0.09,No,0,1.0269,0.0955,0
23.0,female,Associate,91332.0,0,RENT,3.0,522,7500.0,EDUCATION,13.48,0.08,Yes,0,1.0784,0.0932,1
23.0,male,Bachelor,90783.0,1,RENT,2.0,663,7500.0,EDUCATION,11.83,0.08,Yes,0,0.9464,0.0924,1
25.0,male,Associate,69946.0,2,MORTGAGE,3.0,673,7000.0,PERSONAL,7.88,0.1,No,0,0.788,0.108,0
23.0,female,Bachelor,70228.0,1,MORTGAGE,3.0,593,10000.0,EDUCATION,13.11,0.14,No,0,1.8354,0.1611,0
25.0,female,Bachelor,71389.0,4,RENT,4.0,672,7500.0,MEDICAL,15.37,0.11,No,1,1.6907,0.1212,0
24.0,male,Master,96728.0,3,RENT,4.0,662,7500.0,DEBTCONSOLIDATION,10.71,0.08,Yes,0,0.8568,0.0858,1
23.0,male,Bachelor,69849.0,0,MORTGAGE,2.0,630,2000.0,VENTURE,11.01,0.01,Yes,0,0.1101,0.0318,1
23.0,male,High School,70399.0,0,MORTGAGE,4.0,675,10000.0,EDUCATION,6.62,0.14,Yes,0,0.9268,0.1515,1
25.0,male,Associate,90174.0,2,RENT,4.0,615,7500.0,DEBTCONSOLIDATION,12.61,0.08,No,1,1.0088,0.0937,0
23.0,female,Master,70380.0,0,MORTGAGE,4.0,691,3500.0,PERSONAL,10.65,0.05,Yes,0,0.5325,0.055,1
21.0,female,Bachelor,70454.0,0,MORTGAGE,2.0,628,13500.0,VENTURE,9.91,0.19,Yes,0,1.8829,0.2106,1
25.0,male,Associate,69945.0,5,MORTGAGE,3.0,647,9000.0,HOMEIMPROVEMENT,11.01,0.13,No,0,1.4313,0.1428,0
22.0,female,Bachelor,92689.0,0,RENT,4.0,592,7500.0,HOMEIMPROVEMENT,13.24,0.08,No,1,1.0592,0.0916,0
23.0,male,High School,69979.0,4,MORTGAGE,4.0,639,7000.0,EDUCATION,7.14,0.1,No,0,0.714,0.1072,0
23.0,male,High School,70556.0,0,MORTGAGE,2.0,648,2500.0,PERSONAL,10.37,0.04,Yes,0,0.4148,0.0391,1
23.0,male,Bachelor,105323.0,2,RENT,2.0,662,7500.0,DEBTCONSOLIDATION,10.33,0.07,Yes,0,0.7231,0.0786,1
23.0,male,Bachelor,108704.0,3,RENT,3.0,625,7500.0,VENTURE,15.58,0.07,Yes,0,1.0906,0.0797,1
22.0,female,High School,80948.0,0,RENT,2.0,634,7500.0,MEDICAL,14.96,0.09,No,1,1.3464,0.1065,0
23.0,male,High School,109370.0,1,RENT,4.0,614,7500.0,EDUCATION,11.03,0.07,Yes,0,0.7721,0.0761,1
23.0,male,Associate,70530.0,1,MORTGAGE,2.0,635,4000.0,EDUCATION,10.99,0.06,Yes,0,0.6594,0.0629,1
22.0,male,High School,70326.0,0,MORTGAGE,3.0,627,20000.0,EDUCATION,11.41,0.28,Yes,0,3.1948,0.3168,1
22.0,female,High School,70712.0,0,MORTGAGE,2.0,644,4850.0,EDUCATION,8.49,0.07,Yes,0,0.5943,0.0744,1
24.0,male,Bachelor,96374.0,0,RENT,4.0,693,7500.0,VENTURE,16.89,0.08,No,1,1.3512,0.091,0
22.0,female,Bachelor,70683.0,0,MORTGAGE,4.0,589,21250.0,VENTURE,6.91,0.3,Yes,0,2.073,0.3214,1
24.0,female,High School,121303.0,3,RENT,4.0,519,7500.0,MEDICAL,11.49,0.06,Yes,0,0.6894,0.0689,1
23.0,male,Bachelor,70726.0,0,MORTGAGE,2.0,639,8800.0,EDUCATION,7.51,0.12,Yes,0,0.9012,0.1338,1
23.0,male,High School,139216.0,0,RENT,4.0,623,7500.0,DEBTCONSOLIDATION,11.28,0.05,No,0,0.564,0.06,0
26.0,male,Bachelor,140836.0,5,RENT,3.0,651,7500.0,HOMEIMPROVEMENT,11.59,0.05,Yes,0,0.5795,0.0594,1
23.0,male,Bachelor,141078.0,0,RENT,4.0,702,7500.0,EDUCATION,11.01,0.05,Yes,0,0.5505,0.059,1
22.0,male,Bachelor,70329.0,1,MORTGAGE,3.0,630,2500.0,VENTURE,12.53,0.04,Yes,0,0.5012,0.04,1
26.0,female,Bachelor,130548.0,5,RENT,3.0,693,7500.0,DEBTCONSOLIDATION,16.77,0.06,No,1,1.0062,0.0671,0
24.0,female,High School,70952.0,3,MORTGAGE,4.0,654,2400.0,HOMEIMPROVEMENT,11.89,0.03,No,0,0.3567,0.0378,0
25.0,female,High School,150899.0,2,RENT,4.0,653,7500.0,HOMEIMPROVEMENT,12.69,0.05,No,0,0.6345,0.056,0
26.0,male,Associate,63092.0,4,MORTGAGE,4.0,673,6500.0,MEDICAL,15.68,0.1,No,1,1.568,0.1192,0
23.0,male,High School,70786.0,0,MORTGAGE,2.0,638,7200.0,DEBTCONSOLIDATION,11.01,0.1,No,0,1.101,0.1129,0
26.0,male,Master,166754.7,4,RENT,2.0,625,7500.0,EDUCATION,8.0,0.03,Yes,0,0.24,0.0486,1
26.0,male,Doctorate,70434.0,5,MORTGAGE,3.0,693,24000.0,MEDICAL,11.71,0.44,Yes,0,5.1524,0.3806,1
26.0,female,Master,60873.0,2,RENT,2.0,630,7525.0,EDUCATION,11.49,0.12,Yes,0,1.3788,0.1378,1
24.0,male,Master,28366.7,0,RENT,4.0,623,7550.0,VENTURE,14.79,0.3,No,1,4.437,0.3055,0
25.0,male,Bachelor,70747.0,1,MORTGAGE,3.0,584,7200.0,DEBTCONSOLIDATION,11.71,0.1,Yes,0,1.171,0.1137,1
24.0,male,Associate,70788.0,0,MORTGAGE,3.0,632,15700.0,DEBTCONSOLIDATION,7.9,0.22,Yes,0,1.738,0.2393,1
24.0,male,Associate,70333.0,0,MORTGAGE,4.0,631,11000.0,EDUCATION,16.77,0.16,No,0,2.6832,0.1826,0
22.0,female,Bachelor,84856.0,0,RENT,2.0,706,7550.0,VENTURE,7.51,0.09,Yes,0,0.6759,0.0957,1
26.0,male,Associate,69425.0,5,RENT,3.0,685,7550.0,MEDICAL,9.99,0.11,No,1,1.0989,0.1196,0
24.0,female,Associate,70355.0,3,MORTGAGE,4.0,641,15000.0,PERSONAL,11.01,0.21,No,0,2.3121,0.2367,0
25.0,male,Bachelor,65561.0,1,RENT,4.0,642,7575.0,HOMEIMPROVEMENT,6.99,0.12,No,0,0.8388,0.1236,0
22.0,female,Associate,70366.0,3,OWN,4.0,612,20000.0,MEDICAL,11.99,0.28,Yes,0,3.3572,0.3183,1
26.0,female,Master,70686.0,6,MORTGAGE,3.0,631,11600.0,VENTURE,11.99,0.16,Yes,0,1.9184,0.1838,1
22.0,female,Master,63645.0,2,MORTGAGE,3.0,583,14825.0,DEBTCONSOLIDATION,15.62,0.23,No,1,3.5926,0.2693,0
25.0,male,High School,50828.0,6,RENT,3.0,580,7600.0,MEDICAL,11.12,0.15,Yes,0,1.668,0.1662,1
25.0,male,High School,47700.0,4,RENT,3.0,577,7600.0,MEDICAL,12.84,0.16,No,1,2.0544,0.1798,0
22.0,male,Associate,60043.0,0,RENT,4.0,620,7600.0,EDUCATION,15.62,0.13,No,1,2.0306,0.1463,0
25.0,female,Bachelor,73068.0,2,RENT,4.0,685,7600.0,HOMEIMPROVEMENT,12.21,0.1,Yes,0,1.221,0.1167,1
26.0,male,High School,81253.0,2,RENT,4.0,564,7600.0,VENTURE,10.0,0.09,Yes,0,0.9,0.1029,1
24.0,female,High School,70252.0,1,MORTGAGE,4.0,611,7000.0,DEBTCONSOLIDATION,6.99,0.1,Yes,0,0.699,0.1066,1
25.0,female,Associate,74921.0,2,RENT,4.0,640,7600.0,VENTURE,13.23,0.1,No,1,1.323,0.1149,0
26.0,male,High School,70140.0,4,MORTGAGE,4.0,533,10000.0,PERSONAL,11.01,0.14,Yes,0,1.5414,0.1583,1
24.0,male,Master,70564.0,3,MORTGAGE,4.0,635,6000.0,HOMEIMPROVEMENT,5.42,0.09,Yes,0,0.4878,0.0896,1
24.0,female,Master,70487.0,1,MORTGAGE,4.0,663,3000.0,DEBTCONSOLIDATION,5.42,0.04,Yes,0,0.2168,0.0449,1
21.0,male,Associate,70565.0,0,MORTGAGE,4.0,638,4500.0,EDUCATION,6.92,0.06,No,0,0.4152,0.0682,0
24.0,male,Bachelor,93041.0,3,RENT,2.0,644,7600.0,HOMEIMPROVEMENT,12.61,0.08,No,0,1.0088,0.092,0
23.0,male,High School,69268.0,0,RENT,4.0,651,7650.0,VENTURE,11.71,0.11,No,0,1.2881,0.1234,0
26.0,female,Bachelor,70667.0,4,MORTGAGE,4.0,631,3000.0,PERSONAL,6.92,0.04,No,0,0.2768,0.0454,0
25.0,male,Master,79153.0,1,RENT,3.0,641,7675.0,PERSONAL,15.33,0.1,No,0,1.533,0.1118,0
22.0,female,Associate,29178.0,0,RENT,2.0,588,7700.0,EDUCATION,5.99,0.26,No,1,1.5574,0.2797,0
24.0,female,Bachelor,63488.0,6,MORTGAGE,4.0,581,5000.0,EDUCATION,15.28,0.08,No,1,1.2224,0.0908,0
25.0,male,Associate,29878.0,7,RENT,3.0,690,7700.0,PERSONAL,8.9,0.26,No,1,2.314,0.2807,0
24.0,male,High School,70440.0,2,MORTGAGE,4.0,671,8000.0,EDUCATION,13.43,0.11,No,0,1.4773,0.1288,0
22.0,female,Master,70536.0,0,MORTGAGE,3.0,581,4000.0,VENTURE,7.29,0.06,Yes,0,0.4374,0.0608,1
23.0,male,Master,36732.0,4,RENT,4.0,647,7700.0,PERSONAL,16.77,0.21,No,1,3.5217,0.2448,0
22.0,female,Master,70567.0,0,OWN,2.0,632,10000.0,EDUCATION,14.83,0.14,Yes,0,2.0762,0.1627,1
22.0,male,High School,70461.0,0,MORTGAGE,4.0,645,11050.0,MEDICAL,6.54,0.16,No,0,1.0464,0.1671,0
25.0,female,Master,70666.0,0,MORTGAGE,3.0,670,8500.0,MEDICAL,7.14,0.12,Yes,0,0.8568,0.1289,1
24.0,female,Associate,116447.0,2,RENT,4.0,645,7700.0,EDUCATION,12.53,0.07,No,0,0.8771,0.0744,0
22.0,female,High School,28366.7,0,RENT,3.0,583,7750.0,EDUCATION,14.83,0.31,No,1,4.5973,0.3137,0
22.0,male,High School,28467.0,0,RENT,4.0,582,7750.0,EDUCATION,11.01,0.27,No,1,2.9727,0.3022,0
24.0,female,Associate,29862.0,0,RENT,3.0,661,7750.0,HOMEIMPROVEMENT,17.27,0.26,No,1,4.4902,0.3043,0
23.0,male,Associate,70776.0,0,MORTGAGE,3.0,637,8000.0,VENTURE,13.61,0.11,Yes,0,1.4971,0.1284,1
26.0,male,Bachelor,30122.0,0,RENT,3.0,656,7750.0,DEBTCONSOLIDATION,14.35,0.26,No,1,3.731,0.2942,0
23.0,female,High School,70378.0,3,OWN,3.0,663,6400.0,MEDICAL,13.48,0.09,No,0,1.2132,0.1032,0
21.0,male,High School,32433.0,2,RENT,2.0,663,7750.0,MEDICAL,16.7,0.24,No,1,4.008,0.2789,0
25.0,female,High School,70486.0,1,MORTGAGE,4.0,626,17500.0,HOMEIMPROVEMENT,13.11,0.25,Yes,0,3.2775,0.2808,1
21.0,male,Associate,32110.0,0,RENT,3.0,528,7750.0,EDUCATION,13.16,0.24,Yes,0,3.1584,0.2731,1
23.0,female,Associate,70283.0,1,OWN,3.0,628,15000.0,MEDICAL,10.25,0.21,Yes,0,2.1525,0.2353,1
26.0,female,High School,70554.0,2,MORTGAGE,2.0,670,5000.0,VENTURE,10.62,0.07,Yes,0,0.7434,0.0784,1
23.0,female,Associate,70542.0,1,MORTGAGE,2.0,620,5000.0,DEBTCONSOLIDATION,7.14,0.07,Yes,0,0.4998,0.0759,1
26.0,female,Master,36579.0,7,RENT,4.0,709,7750.0,MEDICAL,9.62,0.21,No,0,2.0202,0.2323,0
24.0,female,Associate,37178.0,2,RENT,2.0,589,7750.0,EDUCATION,11.01,0.21,Yes,0,2.3121,0.2314,1
24.0,female,Master,41021.0,2,RENT,2.0,703,7750.0,VENTURE,11.01,0.19,No,1,2.0919,0.2097,0
23.0,female,Bachelor,35829.0,4,RENT,3.0,596,7750.0,MEDICAL,14.59,0.22,No,1,3.2098,0.2479,0
23.0,female,Bachelor,70089.0,0,MORTGAGE,3.0,647,9600.0,EDUCATION,7.51,0.14,No,0,1.0514,0.1473,0
25.0,male,High School,70170.0,0,MORTGAGE,2.0,600,10400.0,MEDICAL,12.18,0.15,Yes,0,1.827,0.1663,1
22.0,female,Associate,63365.0,0,MORTGAGE,3.0,668,6000.0,VENTURE,11.01,0.09,No,1,0.9909,0.1051,0
23.0,female,Bachelor,63707.0,0,MORTGAGE,2.0,627,5000.0,PERSONAL,11.48,0.08,No,1,0.9184,0.0875,0
22.0,female,Master,58359.0,0,RENT,2.0,656,7750.0,PERSONAL,7.74,0.13,No,0,1.0062,0.1431,0
25.0,male,Bachelor,59823.0,1,RENT,4.0,678,7750.0,MEDICAL,9.63,0.13,No,0,1.2519,0.142,0
25.0,male,Master,120770.0,1,RENT,4.0,591,7750.0,PERSONAL,9.99,0.06,No,1,0.5994,0.0706,0
24.0,female,Bachelor,70822.0,0,MORTGAGE,3.0,619,2200.0,DEBTCONSOLIDATION,7.4,0.03,Yes,0,0.222,0.0334,1
22.0,female,High School,40505.0,0,RENT,3.0,597,7800.0,DEBTCONSOLIDATION,10.99,0.19,Yes,0,2.0881,0.2137,1
24.0,female,High School,70474.0,0,MORTGAGE,2.0,643,3500.0,HOMEIMPROVEMENT,7.68,0.05,No,0,0.384,0.0535,0
23.0,female,Bachelor,40465.0,1,RENT,2.0,647,7800.0,PERSONAL,10.95,0.19,No,1,2.0805,0.2139,0
24.0,female,High School,41187.0,5,RENT,4.0,649,7800.0,PERSONAL,16.49,0.19,No,1,3.1331,0.2206,0
25.0,male,Bachelor,70427.0,4,MORTGAGE,4.0,642,17000.0,MEDICAL,10.95,0.24,Yes,0,2.628,0.2678,1
22.0,male,High School,70598.0,0,OWN,2.0,556,4500.0,EDUCATION,13.16,0.06,Yes,0,0.7896,0.0721,1
21.0,male,Bachelor,41913.0,0,RENT,2.0,612,7800.0,DEBTCONSOLIDATION,13.79,0.19,No,1,2.6201,0.2118,0
26.0,male,Bachelor,44742.0,5,RENT,2.0,680,7800.0,VENTURE,14.27,0.17,Yes,0,2.4259,0.1992,1
23.0,female,High School,70482.0,0,OTHER,4.0,626,16000.0,VENTURE,12.21,0.23,No,0,2.8083,0.2547,0
22.0,female,High School,70373.0,3,OTHER,4.0,669,15000.0,DEBTCONSOLIDATION,13.79,0.21,No,0,2.8959,0.2425,0
26.0,female,Bachelor,46980.0,1,RENT,4.0,667,7800.0,VENTURE,12.53,0.17,Yes,0,2.1301,0.1868,1
26.0,female,Bachelor,70538.0,1,MORTGAGE,4.0,676,12000.0,MEDICAL,13.16,0.17,Yes,0,2.2372,0.1925,1
24.0,female,High School,49136.0,2,RENT,2.0,686,7800.0,MEDICAL,11.01,0.16,Yes,0,1.7616,0.1762,1
25.0,male,High School,70721.0,0,MORTGAGE,4.0,614,2750.0,PERSONAL,12.86,0.04,Yes,0,0.5144,0.0439,1
25.0,female,High School,70847.0,1,MORTGAGE,4.0,526,10000.0,HOMEIMPROVEMENT,13.24,0.14,Yes,0,1.8536,0.1598,1
22.0,female,Master,63603.0,0,MORTGAGE,2.0,665,10000.0,EDUCATION,13.87,0.16,No,1,2.2192,0.179,0
25.0,male,Associate,52676.0,5,RENT,3.0,627,7800.0,VENTURE,7.14,0.15,Yes,0,1.071,0.1586,1
25.0,male,High School,70905.0,2,MORTGAGE,4.0,636,3150.0,EDUCATION,6.17,0.04,Yes,0,0.2468,0.0472,1
26.0,male,High School,53009.0,6,RENT,2.0,610,7800.0,MEDICAL,7.88,0.15,Yes,0,1.182,0.1587,1
23.0,female,High School,53636.0,0,RENT,3.0,628,7800.0,EDUCATION,15.62,0.15,Yes,0,2.343,0.1681,1
23.0,male,High School,54717.0,0,RENT,4.0,667,7800.0,DEBTCONSOLIDATION,12.69,0.14,Yes,0,1.7766,0.1606,1
24.0,female,Bachelor,55085.0,2,RENT,3.0,610,7800.0,PERSONAL,7.51,0.14,Yes,0,1.0514,0.1522,1
24.0,male,High School,65597.0,0,RENT,4.0,668,7800.0,DEBTCONSOLIDATION,7.9,0.12,Yes,0,0.948,0.1283,1
26.0,male,Associate,70820.0,2,MORTGAGE,2.0,649,6000.0,VENTURE,10.25,0.08,No,0,0.82,0.0934,0
24.0,male,High School,59542.0,1,RENT,2.0,528,7800.0,VENTURE,15.62,0.13,No,1,2.0306,0.1515,0
25.0,male,Bachelor,71991.0,0,RENT,2.0,561,7800.0,VENTURE,12.21,0.11,Yes,0,1.3431,0.1216,1
22.0,male,Associate,73022.0,0,RENT,4.0,645,7800.0,VENTURE,15.21,0.11,No,0,1.6731,0.1231,0
22.0,female,Associate,70946.0,1,MORTGAGE,2.0,567,10000.0,EDUCATION,12.53,0.14,Yes,0,1.7542,0.1586,1
