solicitante_id,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status
14858,3700.0,MEDICAL,10.74,0.03,No,0
14859,6000.0,HOMEIMPROVEMENT,7.51,0.04,No,0
14860,14400.0,MEDICAL,11.01,0.1,Yes,0
14861,24000.0,MEDICAL,12.53,0.23,No,1
14862,14000.0,VENTURE,15.68,0.1,Yes,0
14863,7300.0,PERSONAL,13.61,0.22,Yes,0
14864,2000.0,DEBTCONSOLIDATION,8.94,0.04,No,0
14865,7500.0,EDUCATION,13.24,0.05,No,0
14866,8400.0,VENTURE,7.29,0.06,Yes,0
14867,15000.0,EDUCATION,6.03,0.11,Yes,0
14868,18000.0,VENTURE,17.04,0.13,No,0
14869,24000.0,VENTURE,7.9,0.2,No,0
14870,2000.0,EDUCATION,11.01,0.04,No,1
14871,24000.0,DEBTCONSOLIDATION,7.9,0.17,No,0
14872,2000.0,VENTURE,13.23,0.04,No,0
14873,5000.0,HOMEIMPROVEMENT,5.42,0.04,No,0
14874,21600.0,MEDICAL,11.01,0.2,No,1
14875,7500.0,MEDICAL,6.62,0.23,Yes,0
14876,15000.0,HOMEIMPROVEMENT,7.88,0.11,Yes,0
14877,24000.0,HOMEIMPROVEMENT,11.12,0.18,Yes,0
14878,12000.0,PERSONAL,13.11,0.08,No,0
14879,15000.0,PERSONAL,12.04,0.26,No,1
14880,14000.0,VENTURE,7.88,0.1,Yes,0
14881,6000.0,MEDICAL,6.03,0.18,No,0
14882,2000.0,DEBTCONSOLIDATION,7.12,0.01,No,0
14883,24000.0,VENTURE,11.49,0.17,Yes,0
14884,15000.0,EDUCATION,15.96,0.26,No,1
14885,4900.0,DEBTCONSOLIDATION,11.01,0.03,Yes,0
14886,15000.0,DEBTCONSOLIDATION,10.37,0.11,Yes,0
14887,15000.0,MEDICAL,13.35,0.1,No,0
14888,15000.0,EDUCATION,15.27,0.29,No,1
14889,24000.0,PERSONAL,16.49,0.24,No,0
14890,24000.0,HOMEIMPROVEMENT,19.69,0.19,No,1
14891,15000.0,MEDICAL,9.63,0.29,No,1
14892,15000.0,PERSONAL,11.01,0.26,No,1
14893,15000.0,EDUCATION,6.91,0.26,No,1
14894,9000.0,DEBTCONSOLIDATION,7.74,0.06,Yes,0
14895,15000.0,VENTURE,14.42,0.1,Yes,0
14896,12000.0,EDUCATION,7.88,0.08,Yes,0
14897,24000.0,PERSONAL,7.51,0.17,Yes,0
14898,3500.0,HOMEIMPROVEMENT,12.18,0.02,Yes,0
14899,7100.0,EDUCATION,7.49,0.22,No,0
14900,10000.0,EDUCATION,9.91,0.07,No,0
14901,15000.0,PERSONAL,11.01,0.26,No,1
14902,15000.0,DEBTCONSOLIDATION,10.75,0.26,No,1
14903,15000.0,EDUCATION,7.51,0.26,No,1
14904,15000.0,PERSONAL,11.48,0.26,No,1
14905,10000.0,EDUCATION,6.03,0.07,No,0
14906,23000.0,DEBTCONSOLIDATION,6.62,0.16,No,0
14907,15000.0,MEDICAL,11.89,0.26,No,1
14908,20000.0,VENTURE,7.9,0.14,Yes,0
14909,6000.0,EDUCATION,8.9,0.04,No,0
14910,24000.0,VENTURE,12.69,0.17,No,0
14911,4400.0,VENTURE,11.71,0.03,No,0
14912,15000.0,EDUCATION,11.36,0.25,No,1
14913,15000.0,MEDICAL,15.57,0.29,No,1
14914,15000.0,MEDICAL,12.18,0.25,No,1
14915,15000.0,MEDICAL,6.17,0.25,Yes,0
14916,3000.0,HOMEIMPROVEMENT,14.27,0.02,No,0
14917,8000.0,EDUCATION,12.69,0.06,No,0
14918,8900.0,PERSONAL,11.71,0.06,Yes,0
14919,15000.0,EDUCATION,6.03,0.25,No,0
14920,21000.0,HOMEIMPROVEMENT,7.9,0.14,Yes,0
14921,24000.0,PERSONAL,7.9,0.19,Yes,0
14922,2400.0,EDUCATION,12.42,0.02,No,0
14923,15000.0,EDUCATION,14.65,0.1,No,0
14924,10000.0,DEBTCONSOLIDATION,11.01,0.08,No,1
14925,15000.0,EDUCATION,9.91,0.25,No,0
14926,15000.0,EDUCATION,13.49,0.25,No,0
14927,10000.0,MEDICAL,6.62,0.07,Yes,0
14928,3250.0,EDUCATION,15.99,0.1,Yes,0
14929,10000.0,DEBTCONSOLIDATION,9.91,0.07,No,0
14930,4000.0,EDUCATION,10.65,0.03,Yes,0
14931,6250.0,VENTURE,12.69,0.2,Yes,0
14932,5000.0,VENTURE,8.9,0.03,Yes,0
14933,7000.0,HOMEIMPROVEMENT,15.62,0.05,No,0
14934,5000.0,MEDICAL,8.49,0.03,Yes,0
14935,5600.0,HOMEIMPROVEMENT,13.49,0.04,Yes,0
14936,8500.0,MEDICAL,5.42,0.06,Yes,0
14937,15000.0,HOMEIMPROVEMENT,11.11,0.28,No,1
14938,24000.0,MEDICAL,11.49,0.21,Yes,0
14939,16800.0,EDUCATION,15.62,0.12,No,0
14940,10000.0,VENTURE,5.99,0.07,No,0
14941,15000.0,PERSONAL,10.37,0.24,Yes,0
14942,8575.0,PERSONAL,11.01,0.06,Yes,0
14943,10000.0,MEDICAL,19.29,0.09,No,1
14944,15000.0,HOMEIMPROVEMENT,11.49,0.11,No,1
14945,21000.0,PERSONAL,13.49,0.15,No,0
14946,12000.0,EDUCATION,5.42,0.08,Yes,0
14947,10000.0,PERSONAL,20.0,0.07,No,0
14948,5000.0,MEDICAL,14.79,0.03,Yes,0
14949,20000.0,EDUCATION,9.99,0.14,Yes,0
14950,5275.0,EDUCATION,5.42,0.04,No,0
14951,6000.0,MEDICAL,6.99,0.04,Yes,0
14952,15000.0,VENTURE,13.61,0.25,No,0
14953,12000.0,VENTURE,7.49,0.08,No,0
14954,16000.0,PERSONAL,6.99,0.11,Yes,0
14955,15000.0,PERSONAL,7.88,0.25,Yes,0
14956,5000.0,MEDICAL,15.99,0.04,No,1
14957,6000.0,MEDICAL,9.99,0.04,Yes,0
14958,15000.0,EDUCATION,14.59,0.28,No,1
14959,15000.0,VENTURE,11.36,0.25,No,0
14960,4800.0,MEDICAL,5.99,0.03,No,0
14961,20000.0,PERSONAL,12.99,0.14,Yes,0
14962,3600.0,VENTURE,10.59,0.02,Yes,0
14963,22000.0,MEDICAL,7.49,0.15,Yes,0
14964,3750.0,DEBTCONSOLIDATION,5.42,0.03,No,0
14965,13000.0,EDUCATION,10.99,0.09,Yes,0
14966,14500.0,MEDICAL,7.49,0.1,Yes,0
14967,5000.0,MEDICAL,13.49,0.03,Yes,0
14968,8000.0,EDUCATION,7.29,0.06,Yes,0
14969,10000.0,PERSONAL,5.42,0.07,Yes,0
14970,15000.0,VENTURE,13.72,0.25,Yes,0
14971,15000.0,VENTURE,15.05,0.25,Yes,0
14972,15000.0,DEBTCONSOLIDATION,11.01,0.1,Yes,0
14973,18225.0,EDUCATION,11.01,0.13,No,0
14974,14000.0,HOMEIMPROVEMENT,10.74,0.1,No,0
14975,15000.0,PERSONAL,10.37,0.27,No,1
14976,15000.0,HOMEIMPROVEMENT,10.75,0.24,Yes,0
14977,24000.0,HOMEIMPROVEMENT,10.74,0.19,Yes,0
14978,15000.0,VENTURE,11.14,0.24,No,0
14979,10000.0,PERSONAL,10.37,0.07,Yes,0
14980,10000.0,MEDICAL,5.42,0.07,Yes,0
14981,6000.0,EDUCATION,11.01,0.04,Yes,0
14982,17400.0,EDUCATION,7.66,0.12,Yes,0
14983,15000.0,DEBTCONSOLIDATION,11.11,0.24,No,0
14984,6000.0,VENTURE,13.06,0.04,Yes,0
14985,6000.0,VENTURE,7.51,0.19,No,0
14986,15000.0,MEDICAL,11.12,0.24,Yes,0
14987,24000.0,PERSONAL,16.02,0.17,Yes,0
14988,15000.0,VENTURE,13.48,0.24,Yes,0
14989,16000.0,DEBTCONSOLIDATION,10.37,0.11,Yes,0
14990,15000.0,PERSONAL,15.28,0.1,Yes,0
14991,10000.0,DEBTCONSOLIDATION,11.01,0.07,Yes,0
14992,13000.0,EDUCATION,9.99,0.09,Yes,0
14993,24000.0,DEBTCONSOLIDATION,11.01,0.17,Yes,0
14994,10000.0,MEDICAL,16.32,0.09,No,1
14995,15000.0,EDUCATION,8.49,0.24,No,0
14996,5000.0,VENTURE,6.03,0.16,Yes,0
14997,8500.0,EDUCATION,6.03,0.28,Yes,0
14998,15000.0,MEDICAL,13.22,0.24,Yes,0
14999,10000.0,EDUCATION,5.42,0.07,Yes,0
15000,8400.0,DEBTCONSOLIDATION,13.72,0.06,No,0
15001,15000.0,MEDICAL,16.0,0.27,No,1
15002,15000.0,VENTURE,14.26,0.24,Yes,0
15003,24000.0,EDUCATION,15.2,0.17,Yes,0
15004,15000.0,EDUCATION,12.18,0.24,Yes,0
15005,24000.0,PERSONAL,13.72,0.17,Yes,0
15006,4000.0,MEDICAL,5.42,0.03,No,0
15007,15000.0,EDUCATION,10.37,0.23,No,0
15008,9500.0,DEBTCONSOLIDATION,5.42,0.07,Yes,0
15009,4000.0,DEBTCONSOLIDATION,11.01,0.03,No,1
15010,14000.0,EDUCATION,11.01,0.1,Yes,0
15011,3000.0,MEDICAL,6.39,0.02,Yes,0
15012,10000.0,VENTURE,11.01,0.07,Yes,0
15013,6000.0,EDUCATION,6.76,0.04,Yes,0
15014,8000.0,EDUCATION,13.61,0.06,Yes,0
15015,15000.0,MEDICAL,16.32,0.14,No,1
15016,15000.0,PERSONAL,10.74,0.23,Yes,0
15017,4600.0,PERSONAL,6.39,0.03,No,0
15018,10000.0,MEDICAL,7.88,0.07,Yes,0
15019,4000.0,DEBTCONSOLIDATION,7.14,0.03,No,0
15020,2000.0,EDUCATION,11.01,0.06,No,0
15021,10000.0,EDUCATION,7.51,0.07,Yes,0
15022,4900.0,DEBTCONSOLIDATION,7.14,0.03,Yes,0
15023,2000.0,EDUCATION,7.68,0.06,Yes,0
15024,2000.0,DEBTCONSOLIDATION,9.99,0.05,No,0
15025,12000.0,PERSONAL,7.51,0.08,Yes,0
15026,2000.0,MEDICAL,12.98,0.05,Yes,0
15027,2000.0,PERSONAL,12.53,0.05,Yes,0
15028,2000.0,VENTURE,11.01,0.05,Yes,0
15029,2000.0,PERSONAL,16.29,0.05,No,1
15030,6000.0,HOMEIMPROVEMENT,6.76,0.04,No,0
15031,10000.0,HOMEIMPROVEMENT,14.59,0.07,No,0
15032,2000.0,DEBTCONSOLIDATION,11.12,0.05,Yes,0
15033,2000.0,MEDICAL,6.39,0.05,Yes,0
15034,2000.0,MEDICAL,6.62,0.04,Yes,0
15035,2000.0,EDUCATION,10.83,0.04,Yes,0
15036,10000.0,PERSONAL,12.73,0.07,No,0
15037,15000.0,PERSONAL,13.11,0.1,Yes,0
15038,2000.0,PERSONAL,16.29,0.04,No,0
15039,16000.0,MEDICAL,14.22,0.14,No,1
15040,15000.0,VENTURE,10.25,0.1,Yes,0
15041,2000.0,MEDICAL,9.32,0.04,Yes,0
15042,20000.0,PERSONAL,13.85,0.14,Yes,0
15043,24000.0,PERSONAL,15.31,0.17,No,0
15044,21000.0,HOMEIMPROVEMENT,14.26,0.14,Yes,0
15045,17500.0,MEDICAL,14.22,0.56,Yes,0
15046,5000.0,EDUCATION,9.88,0.16,Yes,0
15047,2000.0,DEBTCONSOLIDATION,7.88,0.04,No,1
15048,2000.0,DEBTCONSOLIDATION,11.03,0.03,No,0
15049,2000.0,VENTURE,14.46,0.04,No,1
15050,14000.0,VENTURE,8.94,0.1,Yes,0
15051,2000.0,VENTURE,10.99,0.06,No,0
15052,13000.0,VENTURE,7.88,0.42,Yes,0
15053,17000.0,PERSONAL,8.94,0.12,No,0
15054,2000.0,EDUCATION,13.98,0.04,No,1
15055,20000.0,HOMEIMPROVEMENT,11.01,0.14,No,0
15056,18000.0,MEDICAL,8.94,0.12,Yes,0
15057,16000.0,DEBTCONSOLIDATION,8.94,0.11,Yes,0
15058,9600.0,MEDICAL,13.22,0.07,Yes,0
15059,20000.0,HOMEIMPROVEMENT,17.74,0.14,No,0
15060,16000.0,PERSONAL,11.01,0.11,Yes,0
15061,24000.0,EDUCATION,18.53,0.17,No,0
15062,8000.0,EDUCATION,8.59,0.26,No,0
15063,20000.0,HOMEIMPROVEMENT,13.79,0.14,Yes,0
15064,2000.0,VENTURE,10.08,0.03,No,0
15065,2000.0,EDUCATION,13.98,0.03,Yes,0
15066,15200.0,VENTURE,12.21,0.1,Yes,0
15067,2000.0,MEDICAL,14.26,0.03,No,0
15068,18000.0,HOMEIMPROVEMENT,11.26,0.14,No,1
15069,2000.0,EDUCATION,12.42,0.02,Yes,0
15070,20000.0,MEDICAL,12.21,0.14,No,0
15071,16000.0,DEBTCONSOLIDATION,9.63,0.11,Yes,0
15072,2000.0,VENTURE,15.62,0.03,No,1
15073,2000.0,MEDICAL,13.99,0.02,No,0
15074,2500.0,EDUCATION,11.01,0.02,Yes,0
15075,2000.0,VENTURE,14.96,0.02,No,1
15076,2000.0,MEDICAL,13.85,0.02,Yes,0
15077,20000.0,HOMEIMPROVEMENT,11.14,0.14,Yes,0
15078,24000.0,DEBTCONSOLIDATION,13.99,0.19,No,1
15079,24000.0,HOMEIMPROVEMENT,15.76,0.17,Yes,0
15080,23000.0,EDUCATION,11.03,0.16,No,0
15081,24000.0,EDUCATION,9.76,0.17,Yes,0
15082,9500.0,HOMEIMPROVEMENT,11.66,0.07,Yes,0
15083,3000.0,EDUCATION,10.14,0.02,Yes,0
15084,2000.0,DEBTCONSOLIDATION,11.14,0.02,Yes,0
15085,2000.0,EDUCATION,11.89,0.02,No,0
15086,13000.0,PERSONAL,8.88,0.42,No,0
15087,12000.0,EDUCATION,11.01,0.08,Yes,0
15088,2000.0,HOMEIMPROVEMENT,15.27,0.09,No,1
15089,20000.0,EDUCATION,14.96,0.14,Yes,0
15090,5000.0,VENTURE,7.51,0.16,Yes,0
15091,2000.0,VENTURE,15.21,0.04,No,0
15092,15000.0,EDUCATION,13.11,0.1,Yes,0
15093,2000.0,MEDICAL,15.23,0.05,Yes,0
15094,13600.0,MEDICAL,11.99,0.09,Yes,0
15095,13000.0,VENTURE,11.01,0.09,Yes,0
15096,3600.0,PERSONAL,5.79,0.02,Yes,0
15097,20400.0,EDUCATION,10.75,0.14,No,0
15098,2000.0,VENTURE,6.99,0.1,Yes,0
15099,3600.0,EDUCATION,11.83,0.02,Yes,0
15100,2600.0,VENTURE,11.86,0.08,Yes,0
15101,2000.0,DEBTCONSOLIDATION,11.01,0.08,No,0
15102,7750.0,DEBTCONSOLIDATION,11.01,0.05,Yes,0
15103,2000.0,MEDICAL,8.88,0.09,No,0
15104,15000.0,HOMEIMPROVEMENT,10.37,0.1,No,0
15105,4525.0,PERSONAL,7.51,0.15,Yes,0
15106,2000.0,VENTURE,12.99,0.08,No,1
15107,16000.0,EDUCATION,13.49,0.11,No,0
15108,9000.0,VENTURE,11.01,0.29,Yes,0
15109,12000.0,DEBTCONSOLIDATION,15.99,0.09,No,1
15110,5000.0,VENTURE,11.89,0.16,No,0
15111,6000.0,MEDICAL,6.92,0.04,Yes,0
15112,24000.0,PERSONAL,13.8,0.24,Yes,0
15113,12000.0,PERSONAL,7.29,0.08,No,0
15114,10000.0,VENTURE,11.01,0.33,Yes,0
15115,4800.0,EDUCATION,11.01,0.03,No,0
15116,4750.0,PERSONAL,10.0,0.16,Yes,0
15117,20000.0,PERSONAL,13.23,0.14,No,0
15118,2000.0,PERSONAL,9.25,0.08,No,0
15119,2000.0,EDUCATION,11.86,0.08,Yes,0
15120,6000.0,PERSONAL,7.51,0.04,Yes,0
15121,10000.0,PERSONAL,13.57,0.07,No,0
15122,10000.0,MEDICAL,8.94,0.07,Yes,0
15123,2000.0,EDUCATION,11.01,0.07,Yes,0
15124,11200.0,EDUCATION,10.99,0.08,Yes,0
15125,2000.0,MEDICAL,6.91,0.07,Yes,0
15126,2000.0,DEBTCONSOLIDATION,18.64,0.07,No,1
15127,8475.0,MEDICAL,12.99,0.07,No,1
15128,2000.0,HOMEIMPROVEMENT,18.64,0.07,No,1
15129,8000.0,PERSONAL,12.68,0.05,Yes,0
15130,7000.0,EDUCATION,7.51,0.05,No,0
15131,4750.0,PERSONAL,10.99,0.03,Yes,0
15132,2000.0,DEBTCONSOLIDATION,12.61,0.07,Yes,0
15133,2000.0,EDUCATION,11.36,0.07,Yes,0
15134,2000.0,PERSONAL,12.87,0.07,Yes,0
15135,24000.0,DEBTCONSOLIDATION,15.31,0.19,No,1
15136,2000.0,MEDICAL,5.42,0.01,No,0
15137,10000.0,HOMEIMPROVEMENT,6.54,0.07,Yes,0
15138,16000.0,MEDICAL,6.03,0.11,Yes,0
15139,2000.0,PERSONAL,12.18,0.07,No,1
15140,2000.0,EDUCATION,5.42,0.06,Yes,0
15141,2000.0,MEDICAL,11.01,0.01,Yes,0
15142,12000.0,EDUCATION,10.36,0.08,Yes,0
15143,8000.0,VENTURE,7.51,0.27,No,0
15144,12000.0,VENTURE,11.01,0.4,No,0
15145,11000.0,MEDICAL,11.01,0.07,Yes,0
15146,20000.0,DEBTCONSOLIDATION,12.53,0.15,No,1
15147,2000.0,MEDICAL,11.01,0.06,No,1
15148,6000.0,PERSONAL,10.62,0.04,Yes,0
15149,15000.0,PERSONAL,7.29,0.1,No,0
15150,5000.0,DEBTCONSOLIDATION,6.62,0.03,No,0
15151,24000.0,MEDICAL,11.01,0.19,Yes,0
15152,16000.0,EDUCATION,13.48,0.12,No,1
15153,14400.0,VENTURE,11.01,0.1,Yes,0
15154,6000.0,VENTURE,15.23,0.2,Yes,0
15155,5000.0,EDUCATION,7.49,0.17,No,0
15156,24000.0,EDUCATION,8.9,0.23,Yes,0
15157,20000.0,EDUCATION,11.71,0.13,Yes,0
15158,15000.0,PERSONAL,7.9,0.1,Yes,0
15159,2000.0,DEBTCONSOLIDATION,9.62,0.06,Yes,0
15160,6000.0,HOMEIMPROVEMENT,5.42,0.2,No,0
15161,24000.0,MEDICAL,14.27,0.2,Yes,0
15162,2000.0,MEDICAL,13.35,0.06,Yes,0
15163,2000.0,MEDICAL,11.86,0.06,Yes,0
15164,12000.0,PERSONAL,9.91,0.08,No,0
15165,4200.0,DEBTCONSOLIDATION,15.62,0.14,Yes,0
15166,2000.0,DEBTCONSOLIDATION,7.68,0.05,Yes,0
15167,2000.0,EDUCATION,18.79,0.05,No,1
15168,2000.0,EDUCATION,11.01,0.05,Yes,0
15169,2000.0,EDUCATION,11.01,0.05,Yes,0
15170,24000.0,HOMEIMPROVEMENT,9.91,0.19,Yes,0
15171,2000.0,EDUCATION,14.54,0.05,No,1
15172,2000.0,VENTURE,11.49,0.05,Yes,0
15173,24000.0,MEDICAL,19.29,0.3,No,1
15174,14000.0,PERSONAL,11.01,0.09,Yes,0
15175,10000.0,VENTURE,5.99,0.07,Yes,0
15176,2000.0,EDUCATION,13.85,0.05,Yes,0
15177,5000.0,EDUCATION,11.01,0.03,No,0
15178,2000.0,DEBTCONSOLIDATION,14.7,0.05,No,1
15179,24000.0,PERSONAL,10.59,0.17,Yes,0
15180,2000.0,MEDICAL,13.49,0.05,Yes,0
15181,6000.0,MEDICAL,5.42,0.04,Yes,0
15182,10200.0,PERSONAL,7.49,0.07,Yes,0
15183,2000.0,EDUCATION,11.11,0.05,Yes,0
15184,15000.0,PERSONAL,7.66,0.1,No,0
15185,6000.0,PERSONAL,5.79,0.04,No,0
15186,24000.0,DEBTCONSOLIDATION,10.0,0.17,No,0
15187,15000.0,EDUCATION,14.27,0.23,No,0
15188,5000.0,DEBTCONSOLIDATION,14.54,0.04,No,1
15189,14800.0,PERSONAL,11.01,0.1,Yes,0
15190,12000.0,PERSONAL,7.29,0.09,No,1
15191,15000.0,VENTURE,10.39,0.23,Yes,0
15192,8000.0,EDUCATION,13.8,0.05,Yes,0
15193,12000.0,PERSONAL,11.11,0.08,Yes,0
15194,15000.0,EDUCATION,13.47,0.23,Yes,0
15195,15000.0,PERSONAL,18.64,0.26,No,1
15196,15000.0,PERSONAL,17.49,0.26,No,1
15197,24000.0,EDUCATION,15.28,0.16,No,0
15198,15000.0,MEDICAL,15.99,0.25,No,1
15199,15000.0,EDUCATION,14.83,0.22,No,0
15200,10000.0,MEDICAL,9.99,0.07,Yes,0
15201,15000.0,MEDICAL,11.14,0.22,No,0
15202,24000.0,DEBTCONSOLIDATION,11.49,0.17,No,0
15203,15000.0,MEDICAL,11.12,0.22,Yes,0
15204,12000.0,VENTURE,7.88,0.08,No,0
15205,10000.0,DEBTCONSOLIDATION,10.38,0.07,No,1
15206,15000.0,MEDICAL,14.61,0.25,No,1
15207,15000.0,VENTURE,13.85,0.1,Yes,0
15208,20000.0,DEBTCONSOLIDATION,13.11,0.13,Yes,0
15209,10000.0,PERSONAL,10.99,0.07,No,0
15210,6400.0,VENTURE,8.88,0.22,Yes,0
15211,15000.0,VENTURE,12.84,0.22,Yes,0
15212,10000.0,PERSONAL,7.51,0.07,Yes,0
15213,15000.0,PERSONAL,11.01,0.22,Yes,0
15214,2000.0,VENTURE,6.91,0.05,No,0
15215,15000.0,DEBTCONSOLIDATION,18.39,0.25,No,1
15216,5000.0,MEDICAL,13.35,0.17,Yes,0
15217,7400.0,HOMEIMPROVEMENT,12.53,0.05,Yes,0
15218,15000.0,EDUCATION,10.74,0.22,Yes,0
15219,15000.0,MEDICAL,15.68,0.25,No,1
15220,15000.0,MEDICAL,19.13,0.13,No,1
15221,3000.0,PERSONAL,13.61,0.1,Yes,0
15222,16000.0,HOMEIMPROVEMENT,8.94,0.11,No,0
15223,24000.0,PERSONAL,11.01,0.17,Yes,0
15224,19750.0,VENTURE,20.0,0.14,No,1
15225,4750.0,MEDICAL,11.01,0.16,Yes,0
15226,15000.0,HOMEIMPROVEMENT,15.7,0.25,No,1
15227,15000.0,DEBTCONSOLIDATION,12.87,0.22,Yes,0
15228,8000.0,MEDICAL,9.63,0.05,No,0
15229,14000.0,HOMEIMPROVEMENT,14.42,0.09,Yes,0
15230,7500.0,VENTURE,8.0,0.05,Yes,0
15231,10000.0,VENTURE,11.01,0.07,Yes,0
15232,12000.0,HOMEIMPROVEMENT,11.01,0.08,No,0
15233,9600.0,MEDICAL,5.79,0.06,Yes,0
15234,7000.0,EDUCATION,11.86,0.24,Yes,0
15235,15000.0,EDUCATION,13.85,0.22,Yes,0
15236,6000.0,EDUCATION,11.49,0.2,Yes,0
15237,24000.0,EDUCATION,7.9,0.2,No,0
15238,5000.0,VENTURE,10.38,0.17,Yes,0
15239,15000.0,HOMEIMPROVEMENT,7.88,0.1,No,0
15240,10000.0,VENTURE,14.74,0.07,No,0
15241,9000.0,MEDICAL,10.99,0.06,Yes,0
15242,15000.0,EDUCATION,7.9,0.1,Yes,0
15243,10200.0,VENTURE,11.01,0.07,Yes,0
15244,11800.0,MEDICAL,11.01,0.08,Yes,0
15245,3600.0,EDUCATION,15.99,0.02,Yes,0
15246,6000.0,HOMEIMPROVEMENT,10.0,0.04,No,1
15247,6000.0,DEBTCONSOLIDATION,6.92,0.04,Yes,0
15248,15000.0,DEBTCONSOLIDATION,16.77,0.23,No,1
15249,11000.0,PERSONAL,7.14,0.07,Yes,0
15250,7000.0,EDUCATION,7.14,0.23,No,0
15251,24000.0,EDUCATION,11.36,0.16,Yes,0
15252,2500.0,MEDICAL,11.83,0.08,Yes,0
15253,7500.0,HOMEIMPROVEMENT,13.92,0.05,No,0
15254,15000.0,MEDICAL,11.01,0.21,Yes,0
15255,2000.0,EDUCATION,11.01,0.01,Yes,0
15256,15000.0,MEDICAL,11.71,0.21,Yes,0
15257,6950.0,MEDICAL,13.67,0.06,No,1
15258,11000.0,EDUCATION,10.0,0.07,Yes,0
15259,6000.0,PERSONAL,9.91,0.04,Yes,0
15260,6000.0,EDUCATION,5.42,0.04,No,0
15261,4900.0,DEBTCONSOLIDATION,11.01,0.03,Yes,0
15262,24000.0,MEDICAL,17.39,0.2,No,1
15263,20000.0,MEDICAL,17.39,0.17,No,1
15264,12000.0,DEBTCONSOLIDATION,15.05,0.09,No,1
15265,10000.0,HOMEIMPROVEMENT,7.51,0.06,Yes,0
15266,15000.0,MEDICAL,7.49,0.1,Yes,0
15267,15000.0,MEDICAL,15.27,0.23,No,1
15268,24000.0,MEDICAL,15.31,0.16,Yes,0
15269,12000.0,DEBTCONSOLIDATION,7.88,0.08,Yes,0
15270,24000.0,MEDICAL,13.99,0.17,Yes,0
15271,24000.0,DEBTCONSOLIDATION,8.9,0.23,Yes,0
15272,12000.0,EDUCATION,6.03,0.08,No,0
15273,15000.0,DEBTCONSOLIDATION,6.03,0.2,No,0
15274,6000.0,EDUCATION,7.49,0.04,No,0
15275,4800.0,EDUCATION,12.99,0.03,No,0
15276,5000.0,VENTURE,11.01,0.04,No,1
15277,21600.0,VENTURE,6.91,0.14,Yes,0
15278,3000.0,VENTURE,14.72,0.02,No,0
15279,24000.0,DEBTCONSOLIDATION,7.29,0.19,Yes,0
15280,15000.0,HOMEIMPROVEMENT,12.53,0.1,Yes,0
15281,24000.0,PERSONAL,7.9,0.18,Yes,0
15282,15000.0,EDUCATION,11.71,0.2,Yes,0
15283,13500.0,PERSONAL,5.42,0.09,Yes,0
15284,3000.0,PERSONAL,11.12,0.02,Yes,0
15285,24000.0,VENTURE,11.11,0.19,Yes,0
15286,7500.0,VENTURE,11.86,0.05,Yes,0
15287,15000.0,HOMEIMPROVEMENT,13.99,0.21,Yes,0
15288,15000.0,EDUCATION,10.59,0.21,No,0
15289,15000.0,DEBTCONSOLIDATION,12.99,0.2,Yes,0
15290,3000.0,PERSONAL,13.49,0.02,Yes,0
15291,15000.0,DEBTCONSOLIDATION,11.11,0.21,Yes,0
15292,3000.0,PERSONAL,17.58,0.02,Yes,0
15293,15000.0,VENTURE,6.17,0.21,Yes,0
15294,6000.0,VENTURE,6.62,0.04,Yes,0
15295,15000.0,MEDICAL,13.35,0.21,No,0
15296,10000.0,PERSONAL,6.03,0.06,Yes,0
15297,24000.0,PERSONAL,18.25,0.22,No,0
15298,5000.0,DEBTCONSOLIDATION,12.42,0.03,Yes,0
15299,18000.0,MEDICAL,7.9,0.11,Yes,0
15300,15000.0,MEDICAL,11.01,0.21,Yes,0
15301,24000.0,HOMEIMPROVEMENT,11.01,0.22,Yes,0
15302,6500.0,VENTURE,15.99,0.04,Yes,0
15303,7000.0,DEBTCONSOLIDATION,11.99,0.04,Yes,0
15304,15000.0,HOMEIMPROVEMENT,13.85,0.21,Yes,0
15305,15000.0,DEBTCONSOLIDATION,11.01,0.21,Yes,0
15306,8600.0,MEDICAL,5.99,0.05,Yes,0
15307,15000.0,PERSONAL,14.22,0.21,Yes,0
15308,15000.0,DEBTCONSOLIDATION,11.83,0.2,No,0
15309,6000.0,DEBTCONSOLIDATION,10.59,0.04,Yes,0
15310,8000.0,HOMEIMPROVEMENT,13.49,0.05,Yes,0
15311,15000.0,VENTURE,11.83,0.21,Yes,0
15312,15000.0,EDUCATION,12.87,0.1,No,0
15313,15000.0,EDUCATION,11.14,0.1,Yes,0
15314,6000.0,MEDICAL,5.42,0.04,No,0
15315,3000.0,HOMEIMPROVEMENT,5.42,0.02,Yes,0
15316,6800.0,EDUCATION,8.49,0.04,Yes,0
15317,5000.0,MEDICAL,14.79,0.03,Yes,0
15318,14500.0,EDUCATION,11.01,0.09,Yes,0
15319,15000.0,EDUCATION,14.26,0.21,Yes,0
15320,15000.0,EDUCATION,16.7,0.23,No,1
15321,15000.0,EDUCATION,10.83,0.2,No,0
15322,5000.0,EDUCATION,5.79,0.03,Yes,0
15323,24000.0,MEDICAL,14.91,0.25,No,1
15324,6000.0,DEBTCONSOLIDATION,5.79,0.04,Yes,0
15325,24000.0,HOMEIMPROVEMENT,10.74,0.16,No,0
15326,6325.0,HOMEIMPROVEMENT,6.54,0.04,Yes,0
15327,18500.0,EDUCATION,11.01,0.12,Yes,0
